case,activity,timestamp
Case3094,Submit Request,2025-11-06 23:46:00
Case3094,Submit Request,2025-11-06 23:00:00
Case3095,Quality Check,2025-11-05 07:19:00
Case3095,Quality Check,2025-11-06 10:26:00
Case3095,Submit Request,2025-11-05 07:35:00
Case3096,Submit Request,2025-11-06 04:55:00
Case3096,Submit Request,2025-11-06 20:57:00
Case3096,Submit Request,2025-11-07 02:04:00
Case3097,Submit Request,2025-11-04 16:10:00
Case3097,Submit Request,2025-11-04 12:15:00
Case3097,Quality Check,2025-11-04 04:26:00
Case3098,Quality Check,2025-11-04 04:42:00
Case3098,Submit Request,2025-11-06 07:57:00
Case3098,Quality Check,2025-11-04 08:52:00
Case3099,Submit Request,2025-11-06 18:32:00
Case3099,Quality Check,2025-11-06 00:22:00
Case3099,Quality Check,2025-11-06 13:24:00
Case3100,Quality Check,2025-11-05 07:36:00
Case3100,Submit Request,2025-11-06 17:53:00
Case3100,Submit Request,2025-11-06 05:40:00
Case3101,Quality Check,2025-11-05 13:39:00
Case3101,Quality Check,2025-11-06 00:14:00
Case3101,Submit Request,2025-11-06 17:33:00
Case3102,Quality Check,2025-11-05 13:47:00
Case3102,Quality Check,2025-11-06 03:07:00
Case3102,Submit Request,2025-11-04 18:08:00
Case3103,Submit Request,2025-11-07 10:59:00
Case3103,Submit Request,2025-11-06 11:53:00
Case3103,Quality Check,2025-11-04 05:25:00
Case3104,Submit Request,2025-11-04 08:03:00
Case3104,Submit Request,2025-11-05 11:08:00
Case3104,Quality Check,2025-11-04 15:34:00
Case3105,Quality Check,2025-11-04 00:28:00
Case3105,Quality Check,2025-11-05 18:09:00
Case3105,Quality Check,2025-11-05 03:22:00
Case3106,Quality Check,2025-11-04 16:58:00
Case3106,Quality Check,2025-11-07 00:11:00
Case3106,Submit Request,2025-11-06 05:44:00
Case3107,Submit Request,2025-11-04 20:20:00
Case3107,Submit Request,2025-11-06 16:10:00
Case3107,Quality Check,2025-11-06 08:21:00
Case3108,Quality Check,2025-11-05 15:13:00
Case3108,Submit Request,2025-11-04 13:23:00
Case3108,Submit Request,2025-11-07 00:32:00
Case3109,Quality Check,2025-11-04 04:33:00
Case3109,Submit Request,2025-11-05 03:45:00
Case3109,Submit Request,2025-11-04 08:48:00
Case3110,Quality Check,2025-11-04 13:23:00
Case3110,Quality Check,2025-11-05 12:29:00
Case3110,Quality Check,2025-11-04 22:38:00
Case3111,Quality Check,2025-11-06 16:13:00
Case3111,Quality Check,2025-11-05 06:31:00
Case3111,Submit Request,2025-11-04 03:54:00
Case3112,Quality Check,2025-11-04 11:25:00
Case3112,Quality Check,2025-11-06 21:26:00
Case3112,Quality Check,2025-11-04 08:03:00
Case3113,Submit Request,2025-11-05 03:02:00
Case3113,Quality Check,2025-11-07 07:31:00
Case3113,Quality Check,2025-11-06 12:37:00
Case3114,Quality Check,2025-11-04 02:45:00
Case3114,Quality Check,2025-11-04 17:00:00
Case3114,Quality Check,2025-11-06 19:36:00
Case3115,Quality Check,2025-11-05 14:05:00
Case3115,Submit Request,2025-11-05 17:10:00
Case3115,Quality Check,2025-11-06 11:04:00
Case3116,Submit Request,2025-11-05 15:45:00
Case3116,Submit Request,2025-11-06 11:41:00
Case3116,Quality Check,2025-11-05 15:47:00
Case3117,Submit Request,2025-11-05 07:26:00
Case3117,Quality Check,2025-11-05 09:40:00
Case3117,Submit Request,2025-11-04 16:11:00
Case3118,Submit Request,2025-11-04 07:17:00
Case3118,Quality Check,2025-11-07 08:46:00
Case3118,Quality Check,2025-11-05 12:13:00
Case3119,Submit Request,2025-11-04 10:59:00
Case3119,Submit Request,2025-11-04 22:20:00
Case3119,Quality Check,2025-11-05 13:56:00
Case3120,Quality Check,2025-11-05 06:38:00
Case3120,Submit Request,2025-11-04 21:35:00
Case3120,Submit Request,2025-11-05 04:27:00
Case3121,Quality Check,2025-11-05 03:19:00
Case3121,Quality Check,2025-11-07 09:23:00
Case3121,Quality Check,2025-11-05 04:54:00
Case3122,Quality Check,2025-11-04 22:33:00
Case3122,Quality Check,2025-11-04 09:41:00
Case3122,Quality Check,2025-11-04 01:26:00
Case3123,Quality Check,2025-11-06 19:46:00
Case3123,Submit Request,2025-11-04 16:42:00
Case3123,Quality Check,2025-11-04 14:11:00
Case3124,Submit Request,2025-11-05 17:55:00
Case3124,Submit Request,2025-11-05 04:50:00
Case3124,Quality Check,2025-11-06 22:08:00
Case3125,Quality Check,2025-11-06 01:57:00
Case3125,Quality Check,2025-11-06 20:49:00
Case3125,Quality Check,2025-11-06 14:13:00
Case3126,Quality Check,2025-11-05 05:49:00
Case3126,Quality Check,2025-11-04 02:23:00
Case3126,Quality Check,2025-11-05 23:14:00
Case3127,Submit Request,2025-11-04 17:24:00
Case3127,Submit Request,2025-11-05 11:26:00
Case3127,Quality Check,2025-11-06 21:45:00
Case3128,Quality Check,2025-11-04 23:02:00
Case3128,Quality Check,2025-11-05 12:51:00
Case3128,Quality Check,2025-11-06 14:44:00
Case3129,Submit Request,2025-11-04 04:54:00
Case3129,Quality Check,2025-11-07 03:28:00
Case3129,Quality Check,2025-11-07 10:52:00
Case3130,Quality Check,2025-11-06 23:06:00
Case3130,Quality Check,2025-11-07 08:15:00
Case3130,Quality Check,2025-11-05 17:53:00
Case3131,Quality Check,2025-11-04 18:41:00
Case3131,Quality Check,2025-11-05 10:09:00
Case3131,Submit Request,2025-11-05 04:29:00
Case3132,Quality Check,2025-11-06 18:17:00
Case3132,Quality Check,2025-11-05 22:59:00
Case3132,Submit Request,2025-11-06 15:32:00
Case3133,Quality Check,2025-11-06 11:08:00
Case3133,Submit Request,2025-11-04 15:14:00
Case3133,Submit Request,2025-11-05 07:50:00
Case3134,Submit Request,2025-11-04 15:35:00
Case3134,Quality Check,2025-11-05 04:54:00
Case3134,Quality Check,2025-11-05 06:00:00
Case3135,Submit Request,2025-11-06 18:54:00
Case3135,Submit Request,2025-11-05 01:54:00
Case3135,Quality Check,2025-11-05 07:15:00
Case3136,Submit Request,2025-11-05 19:19:00
Case3136,Submit Request,2025-11-07 05:24:00
Case3136,Quality Check,2025-11-07 07:15:00
Case3137,Submit Request,2025-11-06 14:17:00
Case3137,Quality Check,2025-11-05 13:55:00
Case3137,Quality Check,2025-11-04 02:24:00
Case3138,Submit Request,2025-11-06 17:52:00
Case3138,Quality Check,2025-11-04 19:10:00
Case3138,Quality Check,2025-11-07 08:40:00
Case3139,Quality Check,2025-11-04 13:33:00
Case3139,Quality Check,2025-11-06 00:52:00
Case3139,Quality Check,2025-11-04 14:22:00
Case3140,Quality Check,2025-11-04 00:35:00
Case3140,Quality Check,2025-11-05 13:32:00
Case3140,Submit Request,2025-11-06 10:40:00
Case3141,Submit Request,2025-11-06 00:58:00
Case3141,Quality Check,2025-11-04 03:41:00
Case3141,Submit Request,2025-11-04 04:34:00
Case3142,Submit Request,2025-11-04 16:09:00
Case3142,Submit Request,2025-11-06 03:21:00
Case3142,Quality Check,2025-11-06 12:06:00
Case3143,Quality Check,2025-11-04 21:36:00
Case3143,Submit Request,2025-11-07 01:52:00
Case3143,Quality Check,2025-11-07 08:06:00
Case3144,Submit Request,2025-11-04 08:48:00
Case3144,Quality Check,2025-11-06 10:58:00
Case3144,Submit Request,2025-11-04 11:32:00
Case3145,Submit Request,2025-11-07 01:45:00
Case3145,Submit Request,2025-11-06 00:05:00
Case3145,Submit Request,2025-11-06 22:10:00
Case3146,Submit Request,2025-11-07 06:11:00
Case3146,Submit Request,2025-11-04 01:48:00
Case3146,Quality Check,2025-11-04 22:02:00
Case3147,Submit Request,2025-11-06 23:02:00
Case3147,Quality Check,2025-11-04 18:51:00
Case3147,Quality Check,2025-11-06 03:30:00
Case3148,Quality Check,2025-11-05 21:58:00
Case3148,Quality Check,2025-11-05 02:28:00
Case3148,Submit Request,2025-11-07 07:57:00
Case3149,Quality Check,2025-11-05 11:58:00
Case3149,Quality Check,2025-11-07 02:19:00
Case3149,Quality Check,2025-11-05 14:14:00
Case3150,Submit Request,2025-11-04 19:40:00
Case3150,Submit Request,2025-11-05 08:53:00
Case3150,Submit Request,2025-11-04 17:39:00
Case3151,Submit Request,2025-11-07 10:37:00
Case3151,Quality Check,2025-11-04 06:42:00
Case3151,Submit Request,2025-11-07 09:22:00
Case3152,Quality Check,2025-11-06 20:25:00
Case3152,Quality Check,2025-11-04 10:19:00
Case3152,Quality Check,2025-11-05 21:18:00
Case3153,Submit Request,2025-11-05 01:35:00
Case3153,Quality Check,2025-11-04 15:35:00
Case3153,Quality Check,2025-11-04 21:42:00
Case3154,Submit Request,2025-11-04 13:20:00
Case3154,Quality Check,2025-11-05 20:58:00
Case3154,Quality Check,2025-11-04 00:22:00
Case3155,Quality Check,2025-11-07 03:39:00
Case3155,Quality Check,2025-11-05 13:26:00
Case3155,Submit Request,2025-11-06 05:54:00
Case3156,Submit Request,2025-11-04 15:47:00
Case3156,Quality Check,2025-11-05 19:13:00
Case3156,Quality Check,2025-11-05 22:17:00
Case3157,Submit Request,2025-11-06 07:07:00
Case3157,Submit Request,2025-11-05 18:35:00
Case3157,Submit Request,2025-11-05 21:52:00
Case3158,Quality Check,2025-11-05 23:18:00
Case3158,Submit Request,2025-11-05 11:31:00
Case3158,Quality Check,2025-11-05 21:11:00
Case3159,Quality Check,2025-11-05 00:01:00
Case3159,Quality Check,2025-11-05 13:55:00
Case3159,Submit Request,2025-11-05 22:14:00
Case3160,Quality Check,2025-11-07 07:05:00
Case3160,Submit Request,2025-11-04 20:09:00
Case3160,Quality Check,2025-11-06 07:37:00
Case3161,Quality Check,2025-11-07 07:49:00
Case3161,Quality Check,2025-11-07 09:35:00
Case3161,Quality Check,2025-11-06 20:21:00
Case3162,Quality Check,2025-11-04 08:24:00
Case3162,Submit Request,2025-11-06 09:15:00
Case3162,Quality Check,2025-11-05 20:24:00
Case3163,Submit Request,2025-11-06 15:45:00
Case3163,Submit Request,2025-11-04 06:09:00
Case3163,Quality Check,2025-11-05 20:30:00
Case3164,Quality Check,2025-11-05 10:22:00
Case3164,Quality Check,2025-11-04 05:13:00
Case3164,Quality Check,2025-11-04 13:35:00
Case3165,Submit Request,2025-11-04 05:07:00
Case3165,Submit Request,2025-11-05 05:58:00
Case3165,Quality Check,2025-11-04 13:11:00
Case3166,Submit Request,2025-11-06 19:39:00
Case3166,Submit Request,2025-11-04 10:07:00
Case3166,Quality Check,2025-11-05 03:26:00
Case3167,Quality Check,2025-11-05 21:36:00
Case3167,Submit Request,2025-11-06 18:59:00
Case3167,Quality Check,2025-11-06 17:33:00
Case3168,Quality Check,2025-11-05 04:21:00
Case3168,Submit Request,2025-11-04 01:27:00
Case3168,Quality Check,2025-11-06 08:35:00
Case3169,Submit Request,2025-11-07 07:59:00
Case3169,Submit Request,2025-11-06 09:06:00
Case3169,Quality Check,2025-11-06 12:51:00
Case3170,Quality Check,2025-11-06 05:50:00
Case3170,Quality Check,2025-11-05 12:25:00
Case3170,Quality Check,2025-11-06 17:04:00
Case3171,Quality Check,2025-11-04 18:19:00
Case3171,Quality Check,2025-11-06 13:27:00
Case3171,Submit Request,2025-11-06 13:16:00
Case3172,Submit Request,2025-11-05 07:27:00
Case3172,Quality Check,2025-11-06 17:30:00
Case3172,Submit Request,2025-11-06 08:19:00
Case3173,Quality Check,2025-11-05 00:16:00
Case3173,Quality Check,2025-11-05 20:42:00
Case3173,Quality Check,2025-11-04 14:24:00
Case3174,Quality Check,2025-11-06 20:14:00
Case3174,Submit Request,2025-11-04 13:19:00
Case3174,Submit Request,2025-11-06 02:52:00
Case3175,Quality Check,2025-11-05 17:35:00
Case3175,Quality Check,2025-11-04 21:43:00
Case3175,Quality Check,2025-11-07 09:13:00
Case3176,Quality Check,2025-11-05 09:47:00
Case3176,Submit Request,2025-11-05 13:59:00
Case3176,Quality Check,2025-11-04 03:34:00
Case3177,Quality Check,2025-11-06 00:42:00
Case3177,Quality Check,2025-11-04 16:40:00
Case3177,Quality Check,2025-11-04 16:25:00
Case3178,Quality Check,2025-11-06 01:56:00
Case3178,Submit Request,2025-11-05 09:10:00
Case3178,Submit Request,2025-11-04 09:11:00
Case3179,Quality Check,2025-11-06 05:46:00
Case3179,Quality Check,2025-11-04 00:08:00
Case3179,Submit Request,2025-11-06 22:31:00
Case3180,Quality Check,2025-11-06 22:17:00
Case3180,Quality Check,2025-11-06 21:36:00
Case3180,Quality Check,2025-11-06 12:35:00
Case3181,Quality Check,2025-11-07 00:47:00
Case3181,Submit Request,2025-11-05 03:26:00
Case3181,Quality Check,2025-11-04 11:04:00
Case3182,Quality Check,2025-11-06 23:14:00
Case3182,Submit Request,2025-11-05 08:26:00
Case3182,Quality Check,2025-11-06 14:27:00
Case3183,Submit Request,2025-11-05 08:23:00
Case3183,Quality Check,2025-11-05 22:30:00
Case3183,Quality Check,2025-11-07 03:57:00
Case3184,Quality Check,2025-11-04 19:14:00
Case3184,Submit Request,2025-11-05 21:37:00
Case3184,Submit Request,2025-11-06 17:07:00
Case3185,Quality Check,2025-11-06 22:56:00
Case3185,Quality Check,2025-11-07 00:29:00
Case3185,Quality Check,2025-11-05 14:37:00
Case3186,Submit Request,2025-11-07 01:17:00
Case3186,Quality Check,2025-11-07 02:25:00
Case3186,Quality Check,2025-11-05 18:00:00
Case3187,Quality Check,2025-11-06 16:20:00
Case3187,Quality Check,2025-11-04 00:40:00
Case3187,Quality Check,2025-11-06 09:42:00
Case3188,Submit Request,2025-11-04 23:45:00
Case3188,Quality Check,2025-11-04 06:15:00
Case3188,Quality Check,2025-11-06 01:56:00
Case3189,Quality Check,2025-11-06 18:59:00
Case3189,Quality Check,2025-11-04 16:50:00
Case3189,Quality Check,2025-11-04 09:27:00
Case3190,Quality Check,2025-11-05 19:31:00
Case3190,Submit Request,2025-11-05 21:23:00
Case3190,Quality Check,2025-11-04 11:59:00
Case3191,Quality Check,2025-11-05 08:21:00
Case3191,Quality Check,2025-11-05 02:17:00
Case3191,Quality Check,2025-11-04 23:56:00
Case3192,Submit Request,2025-11-07 02:27:00
Case3192,Quality Check,2025-11-06 08:54:00
Case3192,Quality Check,2025-11-04 08:53:00
Case3193,Quality Check,2025-11-04 12:59:00
Case3193,Quality Check,2025-11-05 08:41:00
Case3193,Quality Check,2025-11-07 06:05:00
Case3194,Quality Check,2025-11-04 18:50:00
Case3194,Quality Check,2025-11-05 04:15:00
Case3194,Submit Request,2025-11-05 00:07:00
Case3195,Submit Request,2025-11-07 03:16:00
Case3195,Quality Check,2025-11-04 18:42:00
Case3195,Submit Request,2025-11-06 03:57:00
Case3196,Quality Check,2025-11-06 16:49:00
Case3196,Quality Check,2025-11-04 15:14:00
Case3196,Quality Check,2025-11-05 14:43:00
Case3197,Quality Check,2025-11-07 02:22:00
Case3197,Submit Request,2025-11-04 12:12:00
Case3197,Submit Request,2025-11-06 13:23:00
Case3198,Quality Check,2025-11-04 20:03:00
Case3198,Quality Check,2025-11-04 03:36:00
Case3198,Submit Request,2025-11-05 17:13:00
Case3199,Submit Request,2025-11-07 09:53:00
Case3199,Submit Request,2025-11-04 14:24:00
Case3199,Quality Check,2025-11-04 06:29:00
Case3200,Submit Request,2025-11-04 12:04:00
Case3200,Submit Request,2025-11-06 05:06:00
Case3200,Quality Check,2025-11-04 06:03:00
Case3201,Submit Request,2025-11-04 09:50:00
Case3201,Quality Check,2025-11-04 20:43:00
Case3201,Submit Request,2025-11-06 02:51:00
Case3202,Quality Check,2025-11-04 07:47:00
Case3202,Quality Check,2025-11-05 14:55:00
Case3202,Submit Request,2025-11-04 14:40:00
Case3203,Quality Check,2025-11-04 09:18:00
Case3203,Submit Request,2025-11-06 23:17:00
Case3203,Submit Request,2025-11-07 06:57:00
Case3204,Quality Check,2025-11-06 21:39:00
Case3204,Quality Check,2025-11-05 05:19:00
Case3204,Submit Request,2025-11-04 03:30:00
Case3205,Submit Request,2025-11-04 02:42:00
Case3205,Submit Request,2025-11-07 10:30:00
Case3205,Quality Check,2025-11-07 01:11:00
Case3206,Quality Check,2025-11-04 13:51:00
Case3206,Quality Check,2025-11-06 20:35:00
Case3206,Quality Check,2025-11-05 17:08:00
Case3207,Submit Request,2025-11-07 07:58:00
Case3207,Quality Check,2025-11-04 03:13:00
Case3207,Quality Check,2025-11-05 23:16:00
Case3208,Submit Request,2025-11-04 11:21:00
Case3208,Submit Request,2025-11-04 08:07:00
Case3208,Submit Request,2025-11-07 03:07:00
Case3209,Quality Check,2025-11-04 23:03:00
Case3209,Quality Check,2025-11-06 08:02:00
Case3209,Quality Check,2025-11-04 09:16:00
Case3210,Quality Check,2025-11-04 04:16:00
Case3210,Submit Request,2025-11-07 03:35:00
Case3210,Quality Check,2025-11-07 11:16:00
Case3211,Quality Check,2025-11-06 21:27:00
Case3211,Quality Check,2025-11-05 14:58:00
Case3211,Quality Check,2025-11-06 18:11:00
Case3212,Quality Check,2025-11-04 14:37:00
Case3212,Quality Check,2025-11-05 13:58:00
Case3212,Submit Request,2025-11-06 22:17:00
Case3213,Quality Check,2025-11-07 09:44:00
Case3213,Submit Request,2025-11-06 14:27:00
Case3213,Quality Check,2025-11-06 03:10:00
Case3214,Quality Check,2025-11-04 02:27:00
Case3214,Submit Request,2025-11-06 20:27:00
Case3214,Submit Request,2025-11-06 19:29:00
Case3215,Quality Check,2025-11-05 11:47:00
Case3215,Submit Request,2025-11-06 06:38:00
Case3215,Submit Request,2025-11-07 09:37:00
Case3216,Submit Request,2025-11-04 00:29:00
Case3216,Submit Request,2025-11-04 12:39:00
Case3216,Quality Check,2025-11-04 14:46:00
Case3217,Submit Request,2025-11-05 01:37:00
Case3217,Quality Check,2025-11-05 11:25:00
Case3217,Quality Check,2025-11-06 21:41:00
Case3218,Quality Check,2025-11-05 04:44:00
Case3218,Quality Check,2025-11-07 02:41:00
Case3218,Submit Request,2025-11-06 03:18:00
Case3219,Submit Request,2025-11-05 03:33:00
Case3219,Quality Check,2025-11-05 02:42:00
Case3219,Quality Check,2025-11-05 01:57:00
Case3220,Quality Check,2025-11-07 00:13:00
Case3220,Quality Check,2025-11-05 11:52:00
Case3220,Submit Request,2025-11-06 12:53:00
Case3221,Quality Check,2025-11-04 04:37:00
Case3221,Quality Check,2025-11-06 01:40:00
Case3221,Submit Request,2025-11-05 17:47:00
Case3222,Submit Request,2025-11-04 23:02:00
Case3222,Submit Request,2025-11-06 00:22:00
Case3222,Submit Request,2025-11-06 17:36:00
Case3223,Quality Check,2025-11-06 23:37:00
Case3223,Submit Request,2025-11-05 02:57:00
Case3223,Quality Check,2025-11-05 05:55:00
Case3224,Submit Request,2025-11-05 22:27:00
Case3224,Quality Check,2025-11-04 18:39:00
Case3224,Quality Check,2025-11-04 11:37:00
Case3225,Submit Request,2025-11-04 05:45:00
Case3225,Quality Check,2025-11-06 23:02:00
Case3225,Quality Check,2025-11-06 23:22:00
Case3226,Quality Check,2025-11-06 07:56:00
Case3226,Quality Check,2025-11-05 13:56:00
Case3226,Quality Check,2025-11-07 02:48:00
Case3227,Submit Request,2025-11-06 06:10:00
Case3227,Quality Check,2025-11-07 00:30:00
Case3227,Submit Request,2025-11-07 03:14:00
Case3228,Quality Check,2025-11-04 12:27:00
Case3228,Quality Check,2025-11-06 08:46:00
Case3228,Submit Request,2025-11-06 13:17:00
Case3229,Quality Check,2025-11-05 10:17:00
Case3229,Quality Check,2025-11-05 23:45:00
Case3229,Submit Request,2025-11-07 05:25:00
Case3230,Quality Check,2025-11-04 02:04:00
Case3230,Submit Request,2025-11-05 23:57:00
Case3230,Quality Check,2025-11-06 11:53:00
Case3231,Quality Check,2025-11-07 10:22:00
Case3231,Quality Check,2025-11-04 21:25:00
Case3231,Quality Check,2025-11-07 08:34:00
Case3232,Quality Check,2025-11-05 10:17:00
Case3232,Submit Request,2025-11-04 00:31:00
Case3232,Quality Check,2025-11-07 08:18:00
Case3233,Submit Request,2025-11-04 16:32:00
Case3233,Quality Check,2025-11-04 21:47:00
Case3233,Submit Request,2025-11-06 04:13:00
Case3234,Submit Request,2025-11-04 18:04:00
Case3234,Quality Check,2025-11-06 11:33:00
Case3234,Submit Request,2025-11-06 15:38:00
Case3235,Submit Request,2025-11-07 07:21:00
Case3235,Quality Check,2025-11-05 12:58:00
Case3235,Quality Check,2025-11-05 15:39:00
Case3236,Submit Request,2025-11-04 08:14:00
Case3236,Quality Check,2025-11-05 11:45:00
Case3236,Submit Request,2025-11-06 05:57:00
Case3237,Quality Check,2025-11-06 22:28:00
Case3237,Quality Check,2025-11-05 18:59:00
Case3237,Quality Check,2025-11-06 07:22:00
Case3238,Quality Check,2025-11-06 06:44:00
Case3238,Quality Check,2025-11-07 02:57:00
Case3238,Submit Request,2025-11-07 01:14:00
Case3239,Quality Check,2025-11-05 07:36:00
Case3239,Submit Request,2025-11-06 20:45:00
Case3239,Quality Check,2025-11-05 21:13:00
Case3240,Quality Check,2025-11-06 05:35:00
Case3240,Submit Request,2025-11-04 08:13:00
Case3240,Submit Request,2025-11-05 19:18:00
Case3241,Quality Check,2025-11-05 06:23:00
Case3241,Quality Check,2025-11-05 13:54:00
Case3241,Quality Check,2025-11-07 04:08:00
Case3242,Submit Request,2025-11-04 04:17:00
Case3242,Submit Request,2025-11-06 23:22:00
Case3242,Quality Check,2025-11-06 08:23:00
Case3243,Submit Request,2025-11-04 01:13:00
Case3243,Quality Check,2025-11-06 13:46:00
Case3243,Quality Check,2025-11-06 15:30:00
Case3244,Submit Request,2025-11-06 12:03:00
Case3244,Quality Check,2025-11-04 01:46:00
Case3244,Quality Check,2025-11-06 21:19:00
Case3245,Quality Check,2025-11-04 03:57:00
Case3245,Submit Request,2025-11-06 21:15:00
Case3245,Quality Check,2025-11-05 23:48:00
Case3246,Submit Request,2025-11-05 17:40:00
Case3246,Quality Check,2025-11-07 11:08:00
Case3246,Submit Request,2025-11-04 22:16:00
Case3247,Quality Check,2025-11-07 00:13:00
Case3247,Quality Check,2025-11-06 09:18:00
Case3247,Quality Check,2025-11-07 09:12:00
Case3248,Quality Check,2025-11-07 03:34:00
Case3248,Submit Request,2025-11-06 06:15:00
Case3248,Quality Check,2025-11-04 23:32:00
Case3249,Quality Check,2025-11-07 02:34:00
Case3249,Quality Check,2025-11-05 05:47:00
Case3249,Quality Check,2025-11-04 18:35:00
Case3250,Submit Request,2025-11-07 09:00:00
Case3250,Quality Check,2025-11-04 14:52:00
Case3250,Submit Request,2025-11-04 14:22:00
Case3251,Quality Check,2025-11-05 09:36:00
Case3251,Submit Request,2025-11-04 06:01:00
Case3251,Quality Check,2025-11-04 21:31:00
Case3252,Quality Check,2025-11-06 16:32:00
Case3252,Submit Request,2025-11-05 05:16:00
Case3252,Submit Request,2025-11-06 09:30:00
Case3253,Submit Request,2025-11-05 21:13:00
Case3253,Quality Check,2025-11-07 00:46:00
Case3253,Quality Check,2025-11-06 12:51:00
Case3254,Quality Check,2025-11-04 12:12:00
Case3254,Quality Check,2025-11-06 06:57:00
Case3254,Quality Check,2025-11-06 10:53:00
Case3255,Quality Check,2025-11-06 16:44:00
Case3255,Submit Request,2025-11-04 14:10:00
Case3255,Quality Check,2025-11-06 15:21:00
Case3256,Submit Request,2025-11-07 07:32:00
Case3256,Submit Request,2025-11-04 06:04:00
Case3256,Submit Request,2025-11-04 13:05:00
Case3257,Submit Request,2025-11-07 07:25:00
Case3257,Quality Check,2025-11-04 23:14:00
Case3257,Quality Check,2025-11-06 20:32:00
Case3258,Quality Check,2025-11-07 03:28:00
Case3258,Quality Check,2025-11-04 08:21:00
Case3258,Quality Check,2025-11-06 14:07:00
Case3259,Quality Check,2025-11-04 08:37:00
Case3259,Quality Check,2025-11-04 09:08:00
Case3259,Submit Request,2025-11-04 07:42:00
Case3260,Quality Check,2025-11-05 01:29:00
Case3260,Quality Check,2025-11-04 22:27:00
Case3260,Submit Request,2025-11-07 00:20:00
Case3261,Quality Check,2025-11-07 06:16:00
Case3261,Quality Check,2025-11-04 21:57:00
Case3261,Quality Check,2025-11-07 03:44:00
Case3262,Quality Check,2025-11-04 03:34:00
Case3262,Quality Check,2025-11-04 02:00:00
Case3262,Submit Request,2025-11-06 15:49:00
Case3263,Quality Check,2025-11-05 10:45:00
Case3263,Submit Request,2025-11-07 10:21:00
Case3263,Submit Request,2025-11-05 03:46:00
Case3264,Submit Request,2025-11-05 18:33:00
Case3264,Quality Check,2025-11-06 00:03:00
Case3264,Quality Check,2025-11-06 02:10:00
Case3265,Quality Check,2025-11-05 18:19:00
Case3265,Quality Check,2025-11-04 17:57:00
Case3265,Quality Check,2025-11-04 08:51:00
Case3266,Quality Check,2025-11-04 02:05:00
Case3266,Submit Request,2025-11-04 14:28:00
Case3266,Submit Request,2025-11-05 07:58:00
Case3267,Quality Check,2025-11-05 13:14:00
Case3267,Quality Check,2025-11-06 11:10:00
Case3267,Quality Check,2025-11-06 11:37:00
Case3268,Submit Request,2025-11-04 17:30:00
Case3268,Quality Check,2025-11-04 10:02:00
Case3268,Quality Check,2025-11-05 09:55:00
Case3269,Quality Check,2025-11-06 21:48:00
Case3269,Quality Check,2025-11-07 05:44:00
Case3269,Quality Check,2025-11-06 12:36:00
Case3270,Submit Request,2025-11-05 07:48:00
Case3270,Quality Check,2025-11-04 03:36:00
Case3270,Quality Check,2025-11-05 08:53:00
Case3271,Submit Request,2025-11-07 02:41:00
Case3271,Quality Check,2025-11-06 07:02:00
Case3271,Quality Check,2025-11-05 07:38:00
Case3272,Submit Request,2025-11-04 05:58:00
Case3272,Quality Check,2025-11-04 07:41:00
Case3272,Submit Request,2025-11-07 05:41:00
Case3273,Quality Check,2025-11-04 13:50:00
Case3273,Quality Check,2025-11-06 03:04:00
Case3273,Quality Check,2025-11-04 10:38:00
Case3274,Quality Check,2025-11-04 11:34:00
Case3274,Submit Request,2025-11-04 09:50:00
Case3274,Quality Check,2025-11-06 16:04:00
Case3275,Submit Request,2025-11-04 22:01:00
Case3275,Quality Check,2025-11-05 18:33:00
Case3275,Submit Request,2025-11-04 01:49:00
Case3276,Quality Check,2025-11-05 18:33:00
Case3276,Submit Request,2025-11-07 05:23:00
Case3276,Quality Check,2025-11-04 09:35:00
Case3277,Quality Check,2025-11-05 10:12:00
Case3277,Quality Check,2025-11-04 08:34:00
Case3277,Submit Request,2025-11-06 14:47:00
Case3278,Submit Request,2025-11-06 23:30:00
Case3278,Submit Request,2025-11-05 01:23:00
Case3278,Submit Request,2025-11-06 22:32:00
Case3279,Quality Check,2025-11-05 02:12:00
Case3279,Submit Request,2025-11-06 17:32:00
Case3279,Quality Check,2025-11-05 17:31:00
Case3280,Quality Check,2025-11-05 16:10:00
Case3280,Submit Request,2025-11-05 01:54:00
Case3280,Quality Check,2025-11-04 13:47:00
Case3281,Quality Check,2025-11-04 02:15:00
Case3281,Quality Check,2025-11-06 06:07:00
Case3281,Quality Check,2025-11-05 17:15:00
Case3282,Quality Check,2025-11-05 14:40:00
Case3282,Quality Check,2025-11-06 15:51:00
Case3282,Submit Request,2025-11-04 18:02:00
Case3283,Quality Check,2025-11-05 01:17:00
Case3283,Quality Check,2025-11-06 06:55:00
Case3283,Submit Request,2025-11-04 03:53:00
Case3284,Quality Check,2025-11-05 19:49:00
Case3284,Submit Request,2025-11-04 22:58:00
Case3284,Submit Request,2025-11-04 12:01:00
Case3285,Quality Check,2025-11-04 19:16:00
Case3285,Submit Request,2025-11-07 00:55:00
Case3285,Submit Request,2025-11-05 19:00:00
Case3286,Quality Check,2025-11-06 15:40:00
Case3286,Quality Check,2025-11-05 04:56:00
Case3286,Quality Check,2025-11-06 06:52:00
Case3287,Submit Request,2025-11-06 14:18:00
Case3287,Submit Request,2025-11-05 03:27:00
Case3287,Submit Request,2025-11-06 06:14:00
Case3288,Quality Check,2025-11-06 13:32:00
